feature_ID	gene_symbol	chromosome
ENSRNOG00000025110	Vwa3a	1
ENSRNOG00000025111	Nfkbid	1
ENSRNOG00000025115	Exph5	8
ENSRNOG00000025117	Noxo1	10
ENSRNOG00000025119	Fmo9	13
ENSRNOG00000025120	Gli1	7
ENSRNOG00000025121	Pla2g3	14
ENSRNOG00000025126	Palb2	1
ENSRNOG00000025130	Ltk	3
ENSRNOG00000025140	Zfat	7
ENSRNOG00000025141	Kiz	3
ENSRNOG00000025142	Mex3b	1
ENSRNOG00000025143	Icam2	10
ENSRNOG00000025145	Rmdn1	5
ENSRNOG00000025151	Ildr2	13
ENSRNOG00000025154	Snu13-ps5	1
ENSRNOG00000025155	Lmtk2	12
ENSRNOG00000025157	Cwc15-ps3	2
ENSRNOG00000025160	Tlcd4	2
ENSRNOG00000025163	Or51b4b	1
ENSRNOG00000025164	Bhlha15	12
ENSRNOG00000025167	Sema4b	1
ENSRNOG00000025174	Kat6a	16
ENSRNOG00000025181	Pigu	3
ENSRNOG00000025184	Prss35	8
ENSRNOG00000025185	Nup188	3
ENSRNOG00000025189	Mettl18	13
ENSRNOG00000025200	Cxhxorf49B	X
ENSRNOG00000025209	Plxnd1	4
ENSRNOG00000025211	Cxhxorf49	X
ENSRNOG00000025212	Rpl15l3	12
ENSRNOG00000025214	AC099360.1	4
ENSRNOG00000025216	Alkbh6	1
ENSRNOG00000025217	Cpsf4l2	12
ENSRNOG00000025219	Aadacl2l	2
ENSRNOG00000025220	Slc6a16	1
ENSRNOG00000025222	Pcid2	16
ENSRNOG00000025231	Lrrc29	19
ENSRNOG00000025233	Tcl1a	6
ENSRNOG00000025235	Tmem130	12
ENSRNOG00000025238	Bpifb5	3
ENSRNOG00000025244	Trrap	12
ENSRNOG00000025245	C1h11orf24	1
ENSRNOG00000025251	H1f8	4
ENSRNOG00000025252	Yars2	11
ENSRNOG00000025254	Qrich2	10
ENSRNOG00000025269	Slc25a44	2
ENSRNOG00000025273	L3mbtl4	9
ENSRNOG00000025274	Hexb	2
ENSRNOG00000025278	Scai	3
ENSRNOG00000025285	Gfm2	2
ENSRNOG00000025286	Pank2	3
ENSRNOG00000025287	Liat1	10
ENSRNOG00000025290	Map3k15	X
ENSRNOG00000025293	Prss57	7
ENSRNOG00000025295	Mavs	3
ENSRNOG00000025296	Lrrc8a	3
ENSRNOG00000025297	Gpr171	2
ENSRNOG00000025300	Fer1l6	7
ENSRNOG00000025302	Cdca2	15
ENSRNOG00000025310	Pop7	12
ENSRNOG00000025317	Gpatch11	6
ENSRNOG00000025318	Scyl3	13
ENSRNOG00000025321	Ankrd31	2
ENSRNOG00000025324	Spire1	18
ENSRNOG00000025327	Tert	1
ENSRNOG00000025332	Cd109	8
ENSRNOG00000025338	Msi2	10
ENSRNOG00000025344	Enthd1	7
ENSRNOG00000025349	Maneal	5
ENSRNOG00000025350	Ppp1r13l	1
ENSRNOG00000025354	Rinl	1
ENSRNOG00000025359	Spesp1	8
ENSRNOG00000025360	Exd1	3
ENSRNOG00000025365	Ido2	16
ENSRNOG00000025370	Zfp385c	10
ENSRNOG00000025371	Spry1	2
ENSRNOG00000025372	Glce	8
ENSRNOG00000025377	Ankdd1b	2
ENSRNOG00000025378	Kash5	1
ENSRNOG00000025383	Pdha1	X
ENSRNOG00000025384	Slc2a10	3
ENSRNOG00000025388	Mrpl33	6
ENSRNOG00000025394	Tanc1	3
ENSRNOG00000025404	Dppa4	11
ENSRNOG00000025406	Iqgap2	2
ENSRNOG00000025408	Dux4	16
ENSRNOG00000025415	Ntmt2	13
ENSRNOG00000025416	Dpy19l4	5
ENSRNOG00000025418	Armc9	9
ENSRNOG00000025420	Cmtm2a	19
ENSRNOG00000025422	Pudp	18
ENSRNOG00000025423	Map3k13	11
ENSRNOG00000025424	Yrdc	5
ENSRNOG00000025428	Rp2	X
ENSRNOG00000025430	Ddx18	13
ENSRNOG00000025433	Cphx1	16
ENSRNOG00000025443	Map1lc3a	3
ENSRNOG00000025444	Lipo1	1
ENSRNOG00000025448	Limd2	10
ENSRNOG00000025453	Fam221b	5
ENSRNOG00000025454	Rrm2b	7
ENSRNOG00000025459	Mars1	7
ENSRNOG00000025460	Tmem71	7
ENSRNOG00000025462	Wdr41	2
ENSRNOG00000025463	C8h11orf87	8
ENSRNOG00000025476	Tmem252	1
ENSRNOG00000025480	AC135142.1	17
ENSRNOG00000025481	Dctn2	7
ENSRNOG00000025484	Tmem177	13
ENSRNOG00000025487	AABR07057217.1	7
ENSRNOG00000025489	Pkd2l2	18
ENSRNOG00000025494	Nsun7	14
ENSRNOG00000025496	Usp7	10
ENSRNOG00000025497	Tmem249	7
ENSRNOG00000025498	Crb2	3
ENSRNOG00000025501	Snx31	7
ENSRNOG00000025502	Arhgef37	18
ENSRNOG00000025503	Slc38a8	19
ENSRNOG00000025504	Ankrd46	7
ENSRNOG00000025512	Mettl17	15
ENSRNOG00000025516	Oc90	7
ENSRNOG00000025518	Carmil3	15
ENSRNOG00000025519	Sval1	4
ENSRNOG00000025520	Lbx1	1
ENSRNOG00000025522	Atf7ip2	10
ENSRNOG00000025523	Armh3	1
ENSRNOG00000025527	Mtcl1	9
ENSRNOG00000025528	Efr3a	7
ENSRNOG00000025539	Vps13a	1
ENSRNOG00000025541	Sval2	4
ENSRNOG00000025551	Rgs22	7
ENSRNOG00000025554	Zfp445	8
ENSRNOG00000025562	Ang2	15
ENSRNOG00000025570	Os9	7
ENSRNOG00000025580	Ube2v1	3
ENSRNOG00000025581	Vwa2	1
ENSRNOG00000025584	Agap2	7
ENSRNOG00000025587	Plagl1	1
ENSRNOG00000025589	Jph4	15
ENSRNOG00000025590	Arl14epl	18
ENSRNOG00000025592	Tspan31	7
ENSRNOG00000025594	Scrt1	7
ENSRNOG00000025596	Ago4	5
ENSRNOG00000025597	Rnase6	15
ENSRNOG00000025601	Topaz1	8
ENSRNOG00000025602	Cdk4	7
ENSRNOG00000025603	Adgrf2	9
ENSRNOG00000025604	Atad2	7
ENSRNOG00000025608	Lrat	2
ENSRNOG00000025612	Sez6l	12
ENSRNOG00000025615	Rnase1l1	15
ENSRNOG00000025618	Llcfc1	4
ENSRNOG00000025619	Ap1g2	15
ENSRNOG00000025624	Arhgap20	8
ENSRNOG00000025625	Rnase4	15
ENSRNOG00000025626	AC123358.1	12
ENSRNOG00000025629	Prpf3	2
ENSRNOG00000025634	Zfhx2	15
ENSRNOG00000025638	Npm2	15
ENSRNOG00000025639	Slc39a12	17
ENSRNOG00000025640	Or6s1	15
ENSRNOG00000025643	Ccdc13	8
ENSRNOG00000025644	C1h9orf40	1
ENSRNOG00000025645	Abca13	14
ENSRNOG00000025648	Dhrs7l1	6
ENSRNOG00000025651	Ikzf5	1
ENSRNOG00000025669	Tmem104	10
ENSRNOG00000025670	Shisa3	14
ENSRNOG00000025672	Tex11	X
ENSRNOG00000025676	Gask1a	8
ENSRNOG00000025679	Stk40	5
ENSRNOG00000025687		18
ENSRNOG00000025689	Abhd1	6
ENSRNOG00000025691	Pla2g7	9
ENSRNOG00000025693	Tdrd6	9
ENSRNOG00000025695	Tns3	14
ENSRNOG00000025701	Nifk	13
ENSRNOG00000025702	Kdm2b	12
ENSRNOG00000025705	Armcx2	X
ENSRNOG00000025710	Ces5a	19
ENSRNOG00000025711	Spout1	3
ENSRNOG00000025715	Dynlrb1	3
ENSRNOG00000025720	Nobox	4
ENSRNOG00000025724	Mtf1	5
ENSRNOG00000025725	Ly6k	7
ENSRNOG00000025726	Prr30	6
ENSRNOG00000025728	Adam32	16
ENSRNOG00000025730	Armcx3	X
ENSRNOG00000025731	Ptmal5	13
ENSRNOG00000025735	Wdr86	4
ENSRNOG00000025742	Lmnb2	7
ENSRNOG00000025757	Myh6	15
ENSRNOG00000025764	AC128848.1	19
ENSRNOG00000025767	Rdh8	8
ENSRNOG00000025768	Clk1	9
ENSRNOG00000025781	Sec31b	1
ENSRNOG00000025787	Spag6l	11
ENSRNOG00000025791	Dync1li2	19
ENSRNOG00000025792	Crk	10
ENSRNOG00000025793	Usp31	1
ENSRNOG00000025796	Brme1	19
ENSRNOG00000025799	Smokl1	1
ENSRNOG00000025805	Ms4a14	1
ENSRNOG00000025806	Prr3	20
ENSRNOG00000025808	Aars2	9
ENSRNOG00000025811	Cfp	X
ENSRNOG00000025815	Cdr2l	10
ENSRNOG00000025818	Zxdc	4
ENSRNOG00000025819	Or52b2	1
ENSRNOG00000025823	Rbm46	2
ENSRNOG00000025832	Zer1	3
ENSRNOG00000025843	Ccdc102a	19
ENSRNOG00000025848	Sspo	4
ENSRNOG00000025857	Ms4a5	1
ENSRNOG00000025860	Drc7	19
ENSRNOG00000025862	Zp3r	13
ENSRNOG00000025864	Lemd2	20
ENSRNOG00000025868	Klhl33	15
ENSRNOG00000025881	Rbms3	8
ENSRNOG00000025882	Nipal1	14
ENSRNOG00000025883	Ip6k3	20
ENSRNOG00000025890	Opa3	1
ENSRNOG00000025892	Pkn3	3
ENSRNOG00000025895	Cavin2	9
ENSRNOG00000025898	Redic1	7
ENSRNOG00000025899	Thada	6
ENSRNOG00000025909	Uqcc2	20
ENSRNOG00000025910	Hccs	X
ENSRNOG00000025923	Zmiz2	14
ENSRNOG00000025925	Txk	14
ENSRNOG00000025926	Heatr5b	6
ENSRNOG00000025930	Chst13	4
ENSRNOG00000025934	C4h3orf22	4
ENSRNOG00000025936	Rpl6	12
ENSRNOG00000025937	Zfp26	8
ENSRNOG00000025938	Lin28b	20
ENSRNOG00000025940	Mettl9	1
ENSRNOG00000025946	Igf2bp2	11
ENSRNOG00000025948	Inava	13
ENSRNOG00000025949	Vom1r22	1
ENSRNOG00000025951	Taar2	1
ENSRNOG00000025953	Spmip5	1
ENSRNOG00000025957	Ooep	8
ENSRNOG00000025959	Gp1ba	10
ENSRNOG00000025964	Mrpl42l1	13
ENSRNOG00000025979	Gramd2a	8
ENSRNOG00000025981	Ska2	10
ENSRNOG00000025987	Mroh3	13
ENSRNOG00000025990	Igll1	11
ENSRNOG00000025991	Pex1	4
ENSRNOG00000025994	Krt80	7
ENSRNOG00000025997	Mrrf	3
ENSRNOG00000025998	Crybg1	20
ENSRNOG00000026005	Ints5	1
ENSRNOG00000026008	Gtf2e1	11
ENSRNOG00000026023	Taf4b	18
ENSRNOG00000026025	Capn11	9
ENSRNOG00000026033	Actl9b	1
ENSRNOG00000026036	Pdyn	3
ENSRNOG00000026037	Plb1	6
ENSRNOG00000026039	Tspan32	1
ENSRNOG00000026040	Prss53	1
ENSRNOG00000026048	Gbf1	1
ENSRNOG00000026049	Qrsl1	20
ENSRNOG00000026050	Epb41l4a	18
ENSRNOG00000026053	Grem1	3
ENSRNOG00000026055	Neurod6	4
ENSRNOG00000026056	Ccnb1ip1	15
ENSRNOG00000026059	Paqr6	2
ENSRNOG00000026060	Arsi	18
ENSRNOG00000026061	Sirpb3	3
ENSRNOG00000026065	Slit1	1
ENSRNOG00000026067	Wfdc10a	3
ENSRNOG00000026080	9030612E09Rikl	20
ENSRNOG00000026085	Rabl3	11
ENSRNOG00000026086	Calhm3	1
ENSRNOG00000026087	Igfn1	13
ENSRNOG00000026091	Slc10a4	14
ENSRNOG00000026094	Vom2r54	7
ENSRNOG00000026096	Taar9	1
ENSRNOG00000026108	Tcof1	18
ENSRNOG00000026109	Prmt1	1
ENSRNOG00000026110	Scml4	20
ENSRNOG00000026111	Morn5	3
ENSRNOG00000026112	Tmem202	8
ENSRNOG00000026114	Ap5b1	1
ENSRNOG00000026115	Zfp646	1
ENSRNOG00000026116	Sall3	18
ENSRNOG00000026120	Fam8a1	17
ENSRNOG00000026124	Id3	5
ENSRNOG00000026128	Cpne8	7
ENSRNOG00000026132	Trdmt1	17
ENSRNOG00000026133	Ly6d	7
ENSRNOG00000026136	Tnfaip8	18
ENSRNOG00000026143	Ckap2l	3
ENSRNOG00000026150	Zar1	14
ENSRNOG00000026152	AABR07040789.1	X
ENSRNOG00000026157	Pnpla4	X
ENSRNOG00000026162	Cetn4	2
ENSRNOG00000026163	Cpt1c	1
ENSRNOG00000026169	C5h1orf87	5
ENSRNOG00000026171	Bbs4	8
ENSRNOG00000026175	Spata31e1	9
ENSRNOG00000026176	Efcab12	4
ENSRNOG00000026177	Mgam2	4
ENSRNOG00000026178	Adpgk	8
ENSRNOG00000026180	Letm2	16
ENSRNOG00000026186	Syde2	2
ENSRNOG00000026192	Il31	12
ENSRNOG00000026195	Spata31e1l1	9
ENSRNOG00000026196	Lrrd1	4
ENSRNOG00000026203	Pax8	3
ENSRNOG00000026204	Dclre1a	1
ENSRNOG00000026207	Cd46l1	20
ENSRNOG00000026211	Mri1	19
ENSRNOG00000026212	Micall1	7
ENSRNOG00000026215	Tp53tg5	3
ENSRNOG00000026217	Armc2	20
ENSRNOG00000026226	Hook1	5
ENSRNOG00000026231	Awat1	X
ENSRNOG00000026232	Or7d12	8
ENSRNOG00000026235	Hk3	17
ENSRNOG00000026236	Morc3	11
ENSRNOG00000026239	Arid4a	6
ENSRNOG00000026243	Ap2a1	1
ENSRNOG00000026247	Pebp4	15
ENSRNOG00000026248	Nmt2	17
ENSRNOG00000026252	E2f7	7
ENSRNOG00000026260	Rpl11	5
ENSRNOG00000026265	Magec2	X
ENSRNOG00000026267	Igbp1	X
ENSRNOG00000026271	Tmem245	5
ENSRNOG00000026277	Zc3h6	3
ENSRNOG00000026280	Mettl4	9
ENSRNOG00000026286	Nhlrc1	17
ENSRNOG00000026293	Jun	5
ENSRNOG00000026295	Rbpjl	3
ENSRNOG00000026296	Saxo2	1
ENSRNOG00000026297	Serpina16	6
ENSRNOG00000026299	Mysm1	5
ENSRNOG00000026306	Clec5a	4
ENSRNOG00000026309	Lrrc23	4
ENSRNOG00000026310	Marchf1	16
ENSRNOG00000026315	Taf7l	X
ENSRNOG00000026316	Wdr43	6
ENSRNOG00000026319	Akap9	4
ENSRNOG00000026323	Eqtn	5
ENSRNOG00000026324	Stard6	18
ENSRNOG00000026328	Gpr137c	15
ENSRNOG00000026336	Tmem255b	16
ENSRNOG00000026344	Togaram2	6
ENSRNOG00000026346	Svs6	3
ENSRNOG00000026351	Cldn34e	X
ENSRNOG00000026371	Krt17	10
ENSRNOG00000026376	Fam95c	17
ENSRNOG00000026387	Ms4a12	1
ENSRNOG00000026392	Cdh12	2
ENSRNOG00000026403	Naf1	16
ENSRNOG00000026407	Fam184a	20
ENSRNOG00000026408	Rnf169	1
ENSRNOG00000026415	Col14a1	7
ENSRNOG00000026419	Fam24b	1
ENSRNOG00000026420	Iqcg	11
ENSRNOG00000026425	Ppp6r2	7
ENSRNOG00000026430	Trim58	10
ENSRNOG00000026432	Syt7	1
ENSRNOG00000026435	Arid3a	7
ENSRNOG00000026446	Wee2	4
ENSRNOG00000026447	Disp3	5
ENSRNOG00000026455	Gpd1l	8
ENSRNOG00000026458	Tbccd1	11
ENSRNOG00000026466	Lrrtm3	20
ENSRNOG00000026474	Cad	6
ENSRNOG00000026489	Or7g12	8
ENSRNOG00000026490	Dnm3	13
ENSRNOG00000026493	Cdnf	17
ENSRNOG00000026497	Pigc	13
ENSRNOG00000026501	Slc6a19	1
ENSRNOG00000026502	Dscc1	7
ENSRNOG00000026503	Xrra1	1
ENSRNOG00000026504	Fam114a1	14
ENSRNOG00000026508	Vmo1	10
ENSRNOG00000026514	Wdr93	1
ENSRNOG00000026517	Vrk3	1
ENSRNOG00000026518	Tmem156	14
ENSRNOG00000026523	C13h1orf105	13
ENSRNOG00000026527	Snx32	1
ENSRNOG00000026528	Mrps33	4
ENSRNOG00000026542	Suco	13
ENSRNOG00000026548	Dhrs7c	10
ENSRNOG00000026569	Zfp943	1
ENSRNOG00000026572	Zfp473	1
ENSRNOG00000026573	Ophn1	X
ENSRNOG00000026577	Cpne4	8
ENSRNOG00000026578	Dnajc5g	6
ENSRNOG00000026579	Top6bl	1
ENSRNOG00000026582	Phf8l	7
ENSRNOG00000026585	Lrrc66	14
ENSRNOG00000026589	Dpy19l1	8
ENSRNOG00000026592	Rhbdl2	5
ENSRNOG00000026594	Tmem61	5
ENSRNOG00000026596	Meikin	10
ENSRNOG00000026600	Caps2	7
ENSRNOG00000026604	Cercam	3
ENSRNOG00000026605	Ifi27l2a	6
ENSRNOG00000026607	Tnfsf18	13
ENSRNOG00000026610	Akirin1	5
ENSRNOG00000026613	Aadacl3	5
ENSRNOG00000026616	Ndufb2	15
ENSRNOG00000026629	Mbd3l2	8
ENSRNOG00000026634	Glipr1l1	7
ENSRNOG00000026636	Urm1	3
ENSRNOG00000026643	Chordc1	8
ENSRNOG00000026644	Glipr1	7
ENSRNOG00000026646	Ndufs5-ps2	5
ENSRNOG00000026647	Cxcl16	10
ENSRNOG00000026649	Dnmt3a	6
ENSRNOG00000026650	Tmprss4	8
ENSRNOG00000026661	Hcar1	12
ENSRNOG00000026662	Plekhf2	5
ENSRNOG00000026672	Cfap418	5
ENSRNOG00000026676	1700029M20Rikl	5
ENSRNOG00000026679	Scn4b	8
ENSRNOG00000026686	Ddx4	2
ENSRNOG00000026690	Kin	17
ENSRNOG00000026691	Coq4	3
ENSRNOG00000026702	Jaml	8
ENSRNOG00000026704	Drp2	X
ENSRNOG00000026705	Dgki	4
ENSRNOG00000026712	Tex13a	X
ENSRNOG00000026716	Rpl9-ps31	14
ENSRNOG00000026740	C16h13orf46	16
ENSRNOG00000026742	Ypel5	6
ENSRNOG00000026745	Acsl6	10
ENSRNOG00000026748	Dennd2a	4
ENSRNOG00000026754	Usp47	1
ENSRNOG00000026759	Ccr8	8
ENSRNOG00000026762	RT1-DOa	20
ENSRNOG00000026764	Pla2g4c	1
ENSRNOG00000026770	Tspy26	3
ENSRNOG00000026775	Pmpca	3
ENSRNOG00000026782	Aadacl4fm1	5
ENSRNOG00000026783	Smyd4	10
ENSRNOG00000026786	Il3	10
ENSRNOG00000026787	Disp2	3
ENSRNOG00000026791	Pgbd5	19
ENSRNOG00000026793	Nt5dc3	7
ENSRNOG00000026799	Zbtb9	20
ENSRNOG00000026803	Krtap9-7	10
ENSRNOG00000026805	Csf2	10
ENSRNOG00000026807	Ttc41	7
ENSRNOG00000026811	Tas2r135	4
ENSRNOG00000026813	Ak6	20
ENSRNOG00000026821	Arhgap42	8
ENSRNOG00000026828	Scfd2	14
ENSRNOG00000026833	Ube4a	8
ENSRNOG00000026840	Thap3	5
ENSRNOG00000026842	Nnt	2
ENSRNOG00000026844	Lypd8	10
ENSRNOG00000026845	Fam81b	2
ENSRNOG00000026848	Tex36	1
ENSRNOG00000026853	Urb2	19
ENSRNOG00000026855	Abhd12b	6
ENSRNOG00000026857	Kif7	1
ENSRNOG00000026861	Zscan18	1
ENSRNOG00000026864	C4h12orf71	4
ENSRNOG00000026866	Syn3	7
ENSRNOG00000026870	Clic6	11
ENSRNOG00000026874	Zfp956	4
ENSRNOG00000026875	Uqcr11l1	7
ENSRNOG00000026880	Usp38	19
ENSRNOG00000026883	Smco2	4
ENSRNOG00000026884	Snx17	6
ENSRNOG00000026898	Zbtb8b	5
ENSRNOG00000026900	Ppil2	11
ENSRNOG00000026905	Ppm1g	6
ENSRNOG00000026907	Zbtb37	13
ENSRNOG00000026910	Gjb4	5
ENSRNOG00000026912	Scgb3a2	18
ENSRNOG00000026913	Bbs10	7
ENSRNOG00000026914	Dnah1	16
ENSRNOG00000026917	AABR07021573.2	13
ENSRNOG00000026918	2610318N02Rikl	11
ENSRNOG00000026919	Slc23a4	4
ENSRNOG00000026936	Mpig6b	20
ENSRNOG00000026937	Arsk	2
ENSRNOG00000026940	Rgsl2h	13
ENSRNOG00000026941	Tril	4
ENSRNOG00000026942	Brd10	1
ENSRNOG00000026944	Gpr150	2
ENSRNOG00000026951	Susd5	8
ENSRNOG00000026952	Rgsl1	13
ENSRNOG00000026953	Gpr88	2
ENSRNOG00000026957	Ms4a15	1
ENSRNOG00000026958	Cyren	4
ENSRNOG00000026962	Osbpl8	7
ENSRNOG00000026963	Hsp90b1	7
ENSRNOG00000026964	Gas8	19
ENSRNOG00000026965	Tmem140	4
ENSRNOG00000026974	Dbndd1	19
ENSRNOG00000026978	Oscp1	5
ENSRNOG00000026979	Matcap2	8
ENSRNOG00000026981	Zfp282	4
ENSRNOG00000026982	Uqcc6	7
ENSRNOG00000026985	Phldb1	8
ENSRNOG00000026989	Gapt	2
ENSRNOG00000026991	AC110981.1	11
ENSRNOG00000026994	Afg3l1	19
ENSRNOG00000027000	Pramef25	5
ENSRNOG00000027002	Mast4	2
ENSRNOG00000027006	Hnrnpa3	10
ENSRNOG00000027008	Igtp	10
ENSRNOG00000027012	Usp54	15
ENSRNOG00000027014	Spata31d1	17
ENSRNOG00000027015	Ythdf1	3
ENSRNOG00000027016	Cobll1	3
ENSRNOG00000027017	Rnasel	13
ENSRNOG00000027024	Rgs16	13
ENSRNOG00000027026	Jazf1	4
ENSRNOG00000027028	Lamtor4	12
ENSRNOG00000027030	Adm	1
ENSRNOG00000027032	Rhbdd3	14
ENSRNOG00000027035	Sgo2	9
ENSRNOG00000027037	Alox12	10
ENSRNOG00000027039	Mrpl22	10
ENSRNOG00000027040	Ggact	15
ENSRNOG00000027042	Srd5a2	6
ENSRNOG00000027049	Atp5mf	12
ENSRNOG00000027055	1700012A03Rikl	4
ENSRNOG00000027057	Gga3	10
ENSRNOG00000027060	Galr3	7
ENSRNOG00000027066	Stk32a	18
ENSRNOG00000027087	Tmem186	10
ENSRNOG00000027088	Ube2k	14
ENSRNOG00000027089	Ell2	2
ENSRNOG00000027091	Kctd18	9
ENSRNOG00000027096	Ctsw	1
ENSRNOG00000027098	Sez6l2	1
ENSRNOG00000027099	Fbxl2	8
ENSRNOG00000027102	C1h2orf78	1
ENSRNOG00000027103	Gpr151	18
ENSRNOG00000027109	Cimap1c	8
ENSRNOG00000027112	4930433I11Rikl	1
ENSRNOG00000027115	Zc2hc1c	6
ENSRNOG00000027124	Tdg	7
ENSRNOG00000027125	Mboat1	17
ENSRNOG00000027126	Dpy30	6
ENSRNOG00000027136	Spast	6
ENSRNOG00000027139	Krt20	10
ENSRNOG00000027142	Oog3	5
ENSRNOG00000027151	Lrrc58	11
ENSRNOG00000027152	N4bp2	14
ENSRNOG00000027156	Morn4	1
ENSRNOG00000027157	Ly6g6e	20
ENSRNOG00000027161	C1h9orf85	1
ENSRNOG00000027175	Cnpy4	12
ENSRNOG00000027183	Zfyve9	5
ENSRNOG00000027191	Birc6	6
ENSRNOG00000027193	Ppp1r26	3
ENSRNOG00000027194	Sgsm2	10
ENSRNOG00000027195	Clrn2	14
ENSRNOG00000027196	Smim23	10
ENSRNOG00000027204	Map6	1
ENSRNOG00000027212	Tekt3	10
ENSRNOG00000027213	Asphd1	1
ENSRNOG00000027221	Sun5	3
ENSRNOG00000027225	Ly6g6d	20
ENSRNOG00000027228	Mogat2	1
ENSRNOG00000027229	Slc35d2	17
ENSRNOG00000027230	Fhod3	18
ENSRNOG00000027233	Trpc5	X
ENSRNOG00000027234	Zfp367	17
ENSRNOG00000027238	Jrk	7
ENSRNOG00000027240	Kndc1	1
ENSRNOG00000027245	Tdrp	16
ENSRNOG00000027249	Fancl	14
ENSRNOG00000027250	Rbm27	18
ENSRNOG00000027257	Gmip	16
ENSRNOG00000027259	Faxdc2	10
ENSRNOG00000027260	Adprh	11
ENSRNOG00000027264	Dagla	1
ENSRNOG00000027276	Xkr4	5
ENSRNOG00000027278	Pramef8	5
ENSRNOG00000027282	Cep68	14
ENSRNOG00000027288	Psgb1	1
ENSRNOG00000027295	Aph1b	8
ENSRNOG00000027300	Ttc7b	6
ENSRNOG00000027305	Lsm5	6
ENSRNOG00000027309	Cntnap3	17
ENSRNOG00000027311	Nutm2	17
ENSRNOG00000027317	Ylpm1	6
ENSRNOG00000027319	Ephx3	7
ENSRNOG00000027326	Tada2b	14
ENSRNOG00000027328	Pramef27	5
ENSRNOG00000027331	Ppef1	X
ENSRNOG00000027332	Gemin6	6
ENSRNOG00000027341	Tenm2	10
ENSRNOG00000027343	Ttc39d	6
ENSRNOG00000027350	Tns4	10
ENSRNOG00000027355	Wdr36	18
ENSRNOG00000027357	Sox17	5
ENSRNOG00000027360	Srsf7	6
ENSRNOG00000027365	Hoxa4	4
ENSRNOG00000027368	Ubald1	10
ENSRNOG00000027370	C1h2orf78l1	1
ENSRNOG00000027374	Cfap46	1
ENSRNOG00000027376	Il17rc	4
ENSRNOG00000027380	Upk1b	11
ENSRNOG00000027383	Sntn	15
ENSRNOG00000027392	Ccdc187	3
ENSRNOG00000027400	Vwc2l	9
ENSRNOG00000027405	Ccp110	1
ENSRNOG00000027408	Ppid	2
ENSRNOG00000027410	Ccdc125	2
ENSRNOG00000027422	Fastkd3	1
ENSRNOG00000027423	Or52e15c	1
ENSRNOG00000027430	Ikzf2	9
ENSRNOG00000027432	R3hdml	3
ENSRNOG00000027433	Akr1b10	4
ENSRNOG00000027434	Fitm2	3
ENSRNOG00000027436	Zfp324	1
ENSRNOG00000027444	Nubpl	6
ENSRNOG00000027445	LOC120102490	4
ENSRNOG00000027447	Stam2	3
ENSRNOG00000027451	Mettl25	7
ENSRNOG00000027455	C5h1orf50	5
ENSRNOG00000027456	Cdc42bpg	1
ENSRNOG00000027459	Zbtb45	1
ENSRNOG00000027463	Adamts3	14
ENSRNOG00000027466	Cd27	4
ENSRNOG00000027468	Slc6a15	7
ENSRNOG00000027478	Krtap11-1	11
ENSRNOG00000027480	Tmem116	12
ENSRNOG00000027487	Trim28	1
ENSRNOG00000027489	Mn1	12
ENSRNOG00000027491	Vldlr	1
ENSRNOG00000027498	Engase	10
ENSRNOG00000027502	Nmi	3
ENSRNOG00000027503	Rps25l2	8
ENSRNOG00000027505	Abca15	1
ENSRNOG00000027506	Zp4	17
ENSRNOG00000027510	Tas2r134	3
ENSRNOG00000027511	Taf11l1	10
ENSRNOG00000027513	Rtel1	3
ENSRNOG00000027516	Ly6g5b	20
ENSRNOG00000027520	Pls3	X
ENSRNOG00000027522	Slc25a54	2
ENSRNOG00000027533	Ns5atp4-ps3	3
ENSRNOG00000027540	Eeig2	2
ENSRNOG00000027542	C1h10orf90	1
ENSRNOG00000027550	Mzf1	1
ENSRNOG00000027557	Klf14	4
ENSRNOG00000027564	Tsga10ip	1
ENSRNOG00000027569	Trappc9	7
ENSRNOG00000027582	Dpysl4	1
ENSRNOG00000027590	Jakmip3	1
ENSRNOG00000027592	Rerg	4
ENSRNOG00000027593	Ndufv3-ps1	13
ENSRNOG00000027595	Tfap2e	5
ENSRNOG00000027596	Mbd5	3
ENSRNOG00000027601	Lhfpl1	X
ENSRNOG00000027606	Neurl1b	10
ENSRNOG00000027607	Ceacam3	1
ENSRNOG00000027617	Ift56	4
ENSRNOG00000027622	Slc35e3	7
ENSRNOG00000027623	Kiaa0232	14
ENSRNOG00000027628	Elp5	10
ENSRNOG00000027630	Dnai7	4
ENSRNOG00000027633	C15h3orf49	15
ENSRNOG00000027645	Syndig1l	6
ENSRNOG00000027646	Pop4	1
ENSRNOG00000027654	Appbp2	10
ENSRNOG00000027655	Clec4b2	4
ENSRNOG00000027658	Gpr101	X
ENSRNOG00000027690	Eif3el1	7
ENSRNOG00000027694	Rps7-ps23	5
ENSRNOG00000027697	Nmnat2	13
ENSRNOG00000027702	Mgat4e-like	13
ENSRNOG00000027705	Nlrp4f	1
ENSRNOG00000027707	Exd2	6
ENSRNOG00000027711	Usp32	10
ENSRNOG00000027719	AABR07068154.1	9
ENSRNOG00000027722	H1f10	4
ENSRNOG00000027724	Plekhf1	1
ENSRNOG00000027728	Ibtk	8
ENSRNOG00000027730	Nxpe1	8
ENSRNOG00000027731	Ubxn10	5
ENSRNOG00000027733	Lair1	1
ENSRNOG00000027736	Cnn1	8
ENSRNOG00000027739	Cndp1	18
